Id,Probability
1,0.07438599519700335
2,0.04201711326105734
3,0.01337420100525192
4,0.07165114236113684
5,0.10197168464348672
6,0.028953317206126927
7,0.057012466081306286
8,0.04502956003462278
9,0.0056814848073389245
10,0.3638655295800479
11,0.013461365540372593
12,0.01761245039880862
13,0.010781592893786045
14,0.03807310387664456
15,0.048933156956660166
16,0.016078328888481014
17,0.030448524240831706
18,0.016436699957440088
19,0.2398566184678247
20,0.08054093515249472
21,0.011375874714207947
22,0.012788877847370006
23,0.007609500593275478
24,0.5489340203044367
25,0.07337371005208641
26,0.01755468358167433
27,0.09769377864775883
28,0.009850677730469439
29,0.057170444681476355
30,0.01973086118183824
31,0.06949946680838043
32,0.008668964762690273
33,0.011913060801126618
34,0.07132834704674251
35,0.3443911861809659
36,0.04882099075869271
37,0.028630063931699798
38,0.013682853953376886
39,0.013305460049898885
40,0.043639437713802895
41,0.19686716023149117
42,0.24731132085234514
43,0.09611068734026551
44,0.009338714055665092
45,0.049830410646291616
46,0.005647081788770731
47,0.005594103852728281
48,0.01788252197998229
49,0.017937179060239807
50,0.03163719262670592
51,0.01530451555330826
52,0.01931791821792233
53,0.011881106667837427
54,0.06793539058636669
55,0.017831824139080278
56,0.07797108734056199
57,0.006945808248039765
58,0.11499259027093156
59,0.08159762874164267
60,0.08368083354659873
61,0.02106601354318343
62,0.011657931442512284
63,0.018603804934831606
64,0.009786909274154886
65,0.017361328869504238
66,0.01690889135022835
67,0.01626896754800562
68,0.1298365526755466
69,0.007506108272382853
70,0.5823592446942518
71,0.020806556218349273
72,0.11738741599566042
73,0.010503942395688044
74,0.19224504374974338
75,0.014952700518970661
76,0.0403678159309892
77,0.05986129379229302
78,0.030291019419550157
79,0.01533793700956184
80,0.01781506293389668
81,0.014628724344016415
82,0.015758676394542166
83,0.021594835015642726
84,0.00757913536964084
85,0.01817112128649875
86,0.015355791594904009
87,0.06262968664218821
88,0.01227827871731067
89,0.025294023022933057
90,0.019677439203546115
91,0.053224983540074905
92,0.014400704781689906
93,0.014517619539150525
94,0.017037494740944223
95,0.007316601037467044
96,0.1387311670601059
97,0.028865473921487236
98,0.08063372861639566
99,0.01454184003419084
100,0.017280024912035324
101,0.06679916501574272
102,0.08332132820840879
103,0.008920578234108944
104,0.06343986234804128
105,0.05685834481974585
106,0.022348414512839074
107,0.3836473949730694
108,0.013014917085606424
109,0.009211379374474016
110,0.017915738002382654
111,0.021481376322096457
112,0.022749196828093177
113,0.021909060077410353
114,0.5241111000146262
115,0.09144441207785174
116,0.014876745544865972
117,0.005930001034055097
118,0.08358971732966937
119,0.012919406335912995
120,0.010490932462976627
121,0.011595256632090005
122,0.050319708739296434
123,0.012679438721480718
124,0.500147329193486
125,0.012031820916712378
126,0.015034478683028407
127,0.005757166475019269
128,0.01959028106455223
129,0.007135898264013324
130,0.035800961569294076
131,0.039649983672424643
132,0.07855291217198943
133,0.007125590647620845
134,0.103928278043072
135,0.16729365117859943
136,0.009080078423183906
137,0.18589170751398856
138,0.04302713807567018
139,0.00851437176434495
140,0.01327982034918682
141,0.005499512557626714
142,0.014190019332076302
143,0.0058151113336263206
144,0.015318087512457723
145,0.32227131287508265
146,0.0145056352683273
147,0.006459184236475255
148,0.11033772894568783
149,0.008962705891657876
150,0.03934757104301663
151,0.006003238375722123
152,0.01228116076706858
153,0.007892159859884548
154,0.013322859597612893
155,0.017149718721710807
156,0.01860250424167617
157,0.06379717773300289
158,0.008259979557042305
159,0.12150919392505659
160,0.020358571384587965
161,0.006197439717677655
162,0.014136768926067267
163,0.017502683192371322
164,0.05074083871952016
165,0.014680690481519458
