Id,Probability
1,0.07151406295523527
2,0.04359993600247131
3,0.013740036244420708
4,0.060775371803275594
5,0.09117656582689902
6,0.0312947980750677
7,0.0384690555922997
8,0.024456447965438968
9,0.007591346728019067
10,0.4017397390183281
11,0.012190514578354758
12,0.014878176287089479
13,0.012110598283025154
14,0.05407299776766235
15,0.049637362088968295
16,0.014879351491405263
17,0.03163829943200732
18,0.015597366139534021
19,0.16633166645319833
20,0.0721011140002144
21,0.01172369772913708
22,0.013333934902096192
23,0.00833121518736422
24,0.5264948722514257
25,0.0645308645123253
26,0.014877443073846875
27,0.09194529580371644
28,0.012586713605265698
29,0.056070204417851
30,0.0177508039770615
31,0.06441409848848766
32,0.010134360750781527
33,0.01353216578449489
34,0.06329760657373198
35,0.35916757990148995
36,0.05253222307697818
37,0.030640909754883608
38,0.013848845469214333
39,0.01285581369014647
40,0.052924833820181656
41,0.3582026554501603
42,0.31939655127263794
43,0.08079524575389305
44,0.008839208749759265
45,0.050761030738467806
46,0.008305500521214511
47,0.008305500521214511
48,0.016507108272846564
49,0.021600500515692185
50,0.036522108695513075
51,0.01694724371075469
52,0.014506552019699161
53,0.011626146742461636
54,0.06794323433484056
55,0.017860131749905042
56,0.06807256338077848
57,0.008934886014834607
58,0.11334815551841287
59,0.07124155772323486
60,0.07495080472930227
61,0.019939143414385945
62,0.01116479113133376
63,0.015528937443710526
64,0.009661000422214861
65,0.015109286021343931
66,0.01770528206427557
67,0.013758645250333244
68,0.10542967669973485
69,0.008784605550545254
70,0.6519482754233368
71,0.024190836460718877
72,0.10498155503908128
73,0.00980811711595653
74,0.1766788527382828
75,0.016552028996957718
76,0.03934877868532318
77,0.06464892877447843
78,0.032599139927843405
79,0.016500413355790555
80,0.01576736765448875
81,0.01586253773247156
82,0.015569162287363589
83,0.01827442220236928
84,0.009583708023784
85,0.018409568766578392
86,0.01372719069235479
87,0.05416033593829565
88,0.01262029767365206
89,0.027894739715086908
90,0.015401884787288104
91,0.0445310374245674
92,0.015224538234350899
93,0.012582579645827886
94,0.017490799856123465
95,0.008689178782757458
96,0.12512579679534216
97,0.03400843393515851
98,0.07033367083420854
99,0.013942045400145826
100,0.015734982440824004
101,0.059227317728469384
102,0.07297259374650378
103,0.009640080580904297
104,0.06394282814575515
105,0.07385167746229729
106,0.022917465324847577
107,0.3306799000044733
108,0.012797466460606583
109,0.010221332905449817
110,0.01759572502570041
111,0.020185092094264213
112,0.023660303858683566
113,0.021253549563687576
114,0.5478079250546175
115,0.08768876444314616
116,0.010822339854437629
117,0.007766778506106306
118,0.0868722267944174
119,0.012296665608208596
120,0.011853159569961035
121,0.012516878059101597
122,0.05857805592571548
123,0.013862139820990969
124,0.5252421858293191
125,0.012467944159731341
126,0.01552154013633884
127,0.00852238329993252
128,0.016763095491736935
129,0.008779433246492234
130,0.05122542803784152
131,0.030395759328384647
132,0.07220841534025951
133,0.009260945405021415
134,0.05285142567459679
135,0.09040597443204072
136,0.010425796996699458
137,0.19532916567915865
138,0.03155050988743448
139,0.010136706079389903
140,0.012721727881638356
141,0.008017834796822072
142,0.014591116141847079
143,0.008305500521214511
144,0.01421604257567962
145,0.35370701758029727
146,0.014504953185669597
147,0.00852238329993252
148,0.0784441735017059
149,0.011011263925705866
150,0.04516769370282385
151,0.008492600254478708
152,0.012286268009591851
153,0.009682442285401336
154,0.015830324655575424
155,0.01643932376983432
156,0.016259536004373683
157,0.0417538786838783
158,0.009536493091117954
159,0.09435249936486124
160,0.018201891199204193
161,0.00770458305913453
162,0.012708214191969474
163,0.01994771772646476
164,0.05306909931895537
165,0.013357801802502192
166,0.02351948890525172
167,0.5159684918624025
168,0.02193928859067517
169,0.2243774049731837
170,0.01054331294277347
171,0.008017834796822072
172,0.013398728395480175
173,0.01720270276568202
174,0.05022568419510483
175,0.01373660715278441
176,0.30414834576478894
177,0.017386856166843045
178,0.07758226942496786
179,0.010914701789316052
180,0.01065117829362035
181,0.03365795929302608
182,0.011626146742461636
183,0.01935806752701347
184,0.014088306790631729
185,0.11066933495558398
186,0.014573887394452225
187,0.012140927896204547
188,0.03239540745200767
189,0.057684326039690675
190,0.018869675692971745
191,0.013801831394919162
192,0.04335154260402389
193,0.015730838011497057
194,0.056192006388625426
195,0.014360403313925662
196,0.03439010854399245
197,0.010967589083911043
198,0.010451267586894386
199,0.013161033335062439
200,0.009028848869763056
201,0.06758071328414422
202,0.021904297307525616
203,0.3681747968344464
204,0.04276954246637867
205,0.016960732600512837
206,0.012066843743801434
207,0.02043424933599681
208,0.0076781329376934765
209,0.07897350829731165
210,0.008305500521214511
211,0.10026171470124308
212,0.02848001913561937
213,0.01562874580881075
214,0.009733920190833637
215,0.021985430793484056
216,0.07822703769422938
217,0.011116107756657249
218,0.08539117424516625
219,0.01593961210961197
220,0.00852238329993252
221,0.0180507687754545
222,0.01032286970184853
223,0.01688493871123604
224,0.01489606275324594
225,0.012007595678474392
226,0.06898218122588021
227,0.012660338163347983
228,0.06073934931790842
229,0.06929885862408712
230,0.4680481674833966
231,0.20000066451332654
232,0.012804739039186974
233,0.011845650195757685
234,0.013264290425417923
235,0.0080465310407945
236,0.1781392991896613
237,0.05198332182821287
238,0.008305500521214511
239,0.014233285964671294
240,0.01821193456562377
241,0.0583952333450575
242,0.012800486033919482
243,0.009212942739962676
244,0.025117799190547782
245,0.08582159693630292
246,0.011024051630478735
247,0.03597880485782081
248,0.008909434205861974
249,0.019497588731325836
250,0.31304111513580973
251,0.03812788957888169
252,0.20191176173071881
253,0.009538406619436376
254,0.077998999847707
255,0.009482110629605413
256,0.011805307281117304
257,0.04052120068969519
258,0.16975053227099549
259,0.04797690977209384
260,0.10314016507346092
261,0.015585995779511553
262,0.020789208470288846
263,0.007919093332537165
264,0.06459308220808355
265,0.07522571354444495
266,0.018510130955528455
267,0.06925158089846409
268,0.05167612415228712
269,0.16854771817056202
270,0.00911199512119082
271,0.032942463793750904
272,0.043707835154460646
273,0.009987508461699171
274,0.01485011450990844
275,0.009600196731856516
276,0.03163076791682887
277,0.020034666746231194
278,0.010644894144811774
279,0.06744346980263008
280,0.028867148443096312
281,0.7604699414430476
282,0.03872501232703877
283,0.05060294248585321
284,0.014573887394452225
285,0.010810012664368549
286,0.012961619102241697
287,0.013972827006179899
288,0.03379113904600402
289,0.06554585077988792
290,0.07594188636826775
291,0.19582440774911292
292,0.00770458305913453
293,0.036265034738887175
294,0.014380201588310106
295,0.00887823883020443
296,0.02501810082404394
297,0.009871342684940951
298,0.029411520900518805
299,0.008056543448627551
300,0.009209085557431041
301,0.05390647917741825
302,0.011853159569961035
303,0.01181433953701043
304,0.011042386252816049
305,0.4293254695681826
306,0.033103027393476585
307,0.008305500521214511
308,0.28790048438195687
309,0.2658710902912415
310,0.013650982867672136
311,0.4929530099178561
312,0.01879337141090379
