Id,Probability
1,0.08405654713170678
2,0.026128443102612843
3,0.01035027104306904
4,0.05335346671700013
5,0.08405654713170678
6,0.0446927374301676
7,0.08405654713170678
8,0.05335346671700013
9,0.01035027104306904
10,0.5211581291759465
11,0.01035027104306904
12,0.01035027104306904
13,0.01035027104306904
14,0.026128443102612843
15,0.0446927374301676
16,0.01035027104306904
17,0.0446927374301676
18,0.01035027104306904
19,0.21514629948364888
20,0.08405654713170678
21,0.01035027104306904
22,0.026128443102612843
23,0.01035027104306904
24,0.47368421052631576
25,0.05335346671700013
26,0.01035027104306904
27,0.08405654713170678
28,0.026128443102612843
29,0.08405654713170678
30,0.01035027104306904
31,0.08405654713170678
32,0.01035027104306904
33,0.01035027104306904
34,0.08405654713170678
35,0.3598901098901099
36,0.026128443102612843
37,0.026128443102612843
38,0.01035027104306904
39,0.01035027104306904
40,0.05335346671700013
41,0.08405654713170678
42,0.17438607398197079
43,0.08405654713170678
44,0.01035027104306904
45,0.05335346671700013
46,0.01035027104306904
47,0.01035027104306904
48,0.026128443102612843
49,0.01035027104306904
50,0.0446927374301676
51,0.01035027104306904
52,0.01035027104306904
53,0.01035027104306904
54,0.08405654713170678
55,0.01035027104306904
56,0.17438607398197079
57,0.01035027104306904
58,0.17438607398197079
59,0.17438607398197079
60,0.05335346671700013
61,0.026128443102612843
62,0.01035027104306904
63,0.01035027104306904
64,0.01035027104306904
65,0.01035027104306904
66,0.01035027104306904
67,0.01035027104306904
68,0.08405654713170678
69,0.01035027104306904
70,0.5211581291759465
71,0.026128443102612843
72,0.08405654713170678
73,0.026128443102612843
74,0.17438607398197079
75,0.01035027104306904
76,0.0446927374301676
77,0.026128443102612843
78,0.026128443102612843
79,0.01035027104306904
80,0.01035027104306904
81,0.01035027104306904
82,0.026128443102612843
83,0.01035027104306904
84,0.01035027104306904
85,0.026128443102612843
86,0.01035027104306904
87,0.08405654713170678
88,0.01035027104306904
89,0.026128443102612843
90,0.01035027104306904
91,0.026128443102612843
92,0.01035027104306904
93,0.01035027104306904
94,0.026128443102612843
95,0.01035027104306904
96,0.05335346671700013
97,0.026128443102612843
98,0.08405654713170678
99,0.01035027104306904
100,0.01035027104306904
101,0.08405654713170678
102,0.08405654713170678
103,0.01035027104306904
104,0.08405654713170678
105,0.05335346671700013
106,0.026128443102612843
107,0.46938775510204084
108,0.026128443102612843
109,0.01035027104306904
110,0.01035027104306904
111,0.026128443102612843
112,0.01035027104306904
113,0.01035027104306904
114,0.47368421052631576
115,0.08405654713170678
116,0.01035027104306904
117,0.01035027104306904
118,0.08405654713170678
119,0.01035027104306904
120,0.01035027104306904
121,0.01035027104306904
122,0.05335346671700013
123,0.026128443102612843
124,0.44990892531876137
125,0.01035027104306904
126,0.026128443102612843
127,0.01035027104306904
128,0.01035027104306904
129,0.01035027104306904
130,0.026128443102612843
131,0.05335346671700013
132,0.08405654713170678
133,0.01035027104306904
134,0.12114014251781473
135,0.13611416026344675
136,0.01035027104306904
137,0.17438607398197079
138,0.05335346671700013
139,0.01035027104306904
140,0.01035027104306904
141,0.01035027104306904
142,0.01035027104306904
143,0.01035027104306904
144,0.01035027104306904
145,0.31929480901077373
146,0.01035027104306904
147,0.01035027104306904
148,0.12114014251781473
149,0.01035027104306904
150,0.026128443102612843
151,0.01035027104306904
152,0.01035027104306904
153,0.01035027104306904
154,0.026128443102612843
155,0.01035027104306904
156,0.01035027104306904
157,0.05335346671700013
158,0.01035027104306904
159,0.08405654713170678
160,0.01035027104306904
161,0.01035027104306904
162,0.01035027104306904
163,0.026128443102612843
164,0.08405654713170678
165,0.01035027104306904
166,0.026128443102612843
167,0.6784688995215311
168,0.026128443102612843
169,0.17438607398197079
170,0.01035027104306904
171,0.01035027104306904
172,0.01035027104306904
173,0.01035027104306904
174,0.08405654713170678
175,0.01035027104306904
176,0.3598901098901099
177,0.026128443102612843
178,0.0446927374301676
179,0.01035027104306904
180,0.01035027104306904
181,0.05335346671700013
182,0.01035027104306904
183,0.026128443102612843
184,0.026128443102612843
185,0.08405654713170678
186,0.01035027104306904
187,0.01035027104306904
188,0.026128443102612843
189,0.08405654713170678
190,0.01035027104306904
191,0.01035027104306904
192,0.08405654713170678
193,0.01035027104306904
194,0.0446927374301676
195,0.01035027104306904
196,0.026128443102612843
197,0.026128443102612843
198,0.01035027104306904
199,0.01035027104306904
200,0.01035027104306904
201,0.08405654713170678
202,0.026128443102612843
203,0.17438607398197079
204,0.0446927374301676
205,0.026128443102612843
206,0.026128443102612843
207,0.01035027104306904
208,0.01035027104306904
209,0.08405654713170678
210,0.01035027104306904
211,0.08405654713170678
212,0.026128443102612843
213,0.01035027104306904
214,0.01035027104306904
215,0.026128443102612843
216,0.08405654713170678
217,0.01035027104306904
218,0.17438607398197079
219,0.026128443102612843
220,0.01035027104306904
221,0.01035027104306904
222,0.01035027104306904
223,0.01035027104306904
224,0.01035027104306904
225,0.01035027104306904
226,0.08405654713170678
227,0.01035027104306904
