Id,Probability
1,0.092687
2,0.07187223
3,0.039218403
4,0.075474896
5,0.10363869
6,0.05274402
7,0.07275905
8,0.05788135
9,0.037601672
10,0.3783239
11,0.040388726
12,0.040711183
13,0.040372133
14,0.053566758
15,0.070799604
16,0.04259105
17,0.054571472
18,0.04098748
19,0.21334423
20,0.084018975
21,0.039761383
22,0.04228184
23,0.037891112
24,0.48720574
25,0.08724752
26,0.042299133
27,0.104450084
28,0.04228184
29,0.07161077
30,0.042290308
31,0.07429128
32,0.038397055
33,0.03999483
34,0.07636592
35,0.4177689
36,0.065779306
37,0.04950689
38,0.04119745
39,0.040388726
40,0.07181432
41,0.27161917
42,0.26281834
43,0.10248623
44,0.03789817
45,0.06318251
46,0.037601672
47,0.037601672
48,0.0432498
49,0.043206677
50,0.058091246
51,0.041487142
52,0.04060095
53,0.04021596
54,0.07765916
55,0.04278685
56,0.09824
57,0.037969496
58,0.1477667
59,0.109338135
60,0.10398112
61,0.04909033
62,0.039847065
63,0.04224924
64,0.038261708
65,0.04113781
66,0.041847065
67,0.0414165
68,0.12968107
69,0.037816513
70,0.61665994
71,0.047638565
72,0.11832569
73,0.039975084
74,0.17977802
75,0.043889955
76,0.059325367
77,0.075077176
78,0.048249327
79,0.046608433
80,0.04254366
81,0.040593345
82,0.044487488
83,0.043220982
84,0.038718436
85,0.045954667
86,0.040711183
87,0.07138682
88,0.040129516
89,0.046717323
90,0.043956287
91,0.054187197
92,0.04273428
93,0.0406528
94,0.041823797
95,0.03789817
96,0.20650865
97,0.05474421
98,0.09813991
99,0.040351227
100,0.043220982
101,0.079796575
102,0.089035384
103,0.03883897
104,0.07161077
105,0.06593082
106,0.045571115
107,0.33625814
108,0.04228184
109,0.03945307
110,0.043282762
111,0.045004494
112,0.045771785
113,0.04284493
114,0.48654646
115,0.09782502
116,0.040236644
117,0.037601672
118,0.097291686
119,0.040475704
120,0.03909674
121,0.038516287
122,0.06747123
123,0.04243632
124,0.57787514
125,0.040299144
126,0.04348996
127,0.037969496
128,0.041713305
129,0.038175788
130,0.05567196
131,0.057604317
132,0.0905997
133,0.037601672
134,0.10631749
135,0.16079853
136,0.03918105
137,0.17381215
138,0.05806387
139,0.038718436
140,0.042150598
141,0.037760347
142,0.03980777
143,0.037601672
144,0.04098748
145,0.34745875
146,0.042038385
147,0.037969496
148,0.10731728
149,0.038261708
150,0.064340666
151,0.037601672
152,0.041458588
153,0.03883897
154,0.044292048
155,0.041577812
156,0.0416197
157,0.078927636
158,0.03883897
159,0.12847877
160,0.041643176
161,0.037601672
162,0.039761383
163,0.043786712
164,0.06726518
165,0.040164135
166,0.043690532
167,0.6059486
168,0.04418996
169,0.21373543
170,0.03935412
171,0.037760347
172,0.03980777
173,0.04278685
174,0.06502256
175,0.040367093
176,0.3506746
177,0.043914326
178,0.09792916
179,0.03913755
180,0.04211292
181,0.061398838
182,0.040129516
183,0.043690532
184,0.04348996
185,0.10019736
186,0.03835456
187,0.039712913
188,0.052466806
189,0.08463217
190,0.042235896
191,0.040302064
192,0.06421897
193,0.044071745
194,0.07209274
195,0.04098748
196,0.054502517
197,0.039748486
198,0.040236644
199,0.040691502
200,0.03876084
201,0.08448005
202,0.050810546
203,0.27073917
204,0.06637535
205,0.045002416
206,0.039748486
207,0.043039247
208,0.03833679
